id,source,event_type,external_event_id,payload,processed,created_at
171,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDMxMDcyMDYxODI1MTIzMjozMjY4NTM5Mzg1NTQ5ODk4NzQ2NzMyNTY4NjcxNzM0OTg4OAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771878751575,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1596034951647788""},""timestamp"":1771878751333,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDMxMDcyMDYxODI1MTIzMjozMjY4NTM5Mzg1NTQ5ODk4NzQ2NzMyNTY4NjcxNzM0OTg4OAZDZD"",""text"":""We have a 50% discount week going on."",""is_echo"":true}}]}]}",true,2026-02-23 20:32:32.177842+00
172,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDMxMDcyMDYxODI1MTIzMjozMjY4NTM5NDAxMzczNzU5MzEwMTgyMzk1MDE0MDIxMTIwMAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771878760129,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1596034951647788""},""timestamp"":1771878759911,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDMxMDcyMDYxODI1MTIzMjozMjY4NTM5NDAxMzczNzU5MzEwMTgyMzk1MDE0MDIxMTIwMAZDZD"",""text"":""Prices are economical."",""is_echo"":true}}]}]}",true,2026-02-23 20:32:40.765046+00
173,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDMxMDcyMDYxODI1MTIzMjozMjY4NTM5NDIzMjA4MTg3MDU4NzczMjYyNTQyNzc5MTg3MgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771878772005,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1596034951647788""},""timestamp"":1771878771748,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDMxMDcyMDYxODI1MTIzMjozMjY4NTM5NDIzMjA4MTg3MDU4NzczMjYyNTQyNzc5MTg3MgZDZD"",""text"":""May we know the class you need help with?"",""is_echo"":true}}]}]}",true,2026-02-23 20:32:52.663746+00
174,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjU4NDg5ODI2NTQxMjozMjY4NTQyNzU0NDQzMTMxNjYzNDMxOTgwODE5MDQ4MDM4NAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771880577818,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""3910106415949795""},""timestamp"":1771880577614,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjU4NDg5ODI2NTQxMjozMjY4NTQyNzU0NDQzMTMxNjYzNDMxOTgwODE5MDQ4MDM4NAZDZD"",""text"":""We’re offering a special discount — get your entire online class completed for just $199, including assignments, discussions, and exams! \nEnjoy affordable, reliable, and fully managed academic support from start to finish, with easy installment options and a secure payment gateway with refund protection."",""is_echo"":true}}]}]}",true,2026-02-23 21:02:58.393355+00
175,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDE2MDE5Njg3OTk2NzY2MTozMjY4NTQyNzU5NDI4Mjg4NjE3NzAxMjg0OTM0MTEwNDEyOAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771880580556,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1439924480845246""},""timestamp"":1771880580316,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDE2MDE5Njg3OTk2NzY2MTozMjY4NTQyNzU5NDI4Mjg4NjE3NzAxMjg0OTM0MTEwNDEyOAZDZD"",""text"":""We’re offering a special discount — get your entire online class completed for just $199, including assignments, discussions, and exams! \nEnjoy affordable, reliable, and fully managed academic support from start to finish, with easy installment options and a secure payment gateway with refund protection."",""is_echo"":true}}]}]}",true,2026-02-23 21:03:01.075974+00
176,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExNzEwMDU1NDI3NDUzNTozMjY4NTQyNzY3NDE5MTY3Mjc0NzEyODYwMjQ0MjU5NjM1MgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771880585104,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2427117101074773""},""timestamp"":1771880584648,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDExNzEwMDU1NDI3NDUzNTozMjY4NTQyNzY3NDE5MTY3Mjc0NzEyODYwMjQ0MjU5NjM1MgZDZD"",""text"":""We’re offering a special discount — get your entire online class completed for just $199, including assignments, discussions, and exams! \nEnjoy affordable, reliable, and fully managed academic support from start to finish, with easy installment options and a secure payment gateway with refund protection."",""is_echo"":true}}]}]}",true,2026-02-23 21:03:05.950462+00
177,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgwNzg3NjI2NTQxMjozMjY4NTQyNzg0MDIyNDM5NjY4NzY1MDYyNTYxNDI0OTk4NAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771880593918,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1241154608154375""},""timestamp"":1771880593649,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgwNzg3NjI2NTQxMjozMjY4NTQyNzg0MDIyNDM5NjY4NzY1MDYyNTYxNDI0OTk4NAZDZD"",""text"":""We’re offering a special discount — get your entire online class completed for just $199, including assignments, discussions, and exams! \nEnjoy affordable, reliable, and fully managed academic support from start to finish, with easy installment options and a secure payment gateway with refund protection."",""is_echo"":true}}]}]}",true,2026-02-23 21:03:14.837254+00
178,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk0MjUwNzcwODM5MDgxOTozMjY4NTQyNzkyMDQwMTI1MTM0MjY0NTUyNTkxOTgyNTkyMAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771880598230,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2328355254309300""},""timestamp"":1771880597995,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI1OTk0MjUwNzcwODM5MDgxOTozMjY4NTQyNzkyMDQwMTI1MTM0MjY0NTUyNTkxOTgyNTkyMAZDZD"",""text"":""We’re offering a special discount — get your entire online class completed for just $199, including assignments, discussions, and exams! \nEnjoy affordable, reliable, and fully managed academic support from start to finish, with easy installment options and a secure payment gateway with refund protection."",""is_echo"":true}}]}]}",true,2026-02-23 21:03:18.605051+00
179,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEyODc5MjA4MzEwNzA2MzozMjY4NTQyNzk3OTY5NzI5NTU5NjY2MDgyNTU2NDExOTA0MAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771880601485,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""4331772493766303""},""timestamp"":1771880601210,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDEyODc5MjA4MzEwNzA2MzozMjY4NTQyNzk3OTY5NzI5NTU5NjY2MDgyNTU2NDExOTA0MAZDZD"",""text"":""We’re offering a special discount — get your entire online class completed for just $199, including assignments, discussions, and exams! \nEnjoy affordable, reliable, and fully managed academic support from start to finish, with easy installment options and a secure payment gateway with refund protection."",""is_echo"":true}}]}]}",true,2026-02-23 21:03:22.047713+00
180,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjU5ODk0NzI2NTQxMjozMjY4NTQyODAxODI5Mzk1MzE3NzY2MTQ1Nzk4NzI3MjcwNAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771880603695,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""1204185845033786""},""timestamp"":1771880603302,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjU5ODk0NzI2NTQxMjozMjY4NTQyODAxODI5Mzk1MzE3NzY2MTQ1Nzk4NzI3MjcwNAZDZD"",""text"":""We’re offering a special discount — get your entire online class completed for just $199, including assignments, discussions, and exams! \nEnjoy affordable, reliable, and fully managed academic support from start to finish, with easy installment options and a secure payment gateway with refund protection."",""is_echo"":true}}]}]}",true,2026-02-23 21:03:24.470873+00
181,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDE0NTY2OTc2MTQxODczMDozMjY4NTQyODMzNzc1OTg1MDU4MTI0ODE4NTI1NzE2NDgwMAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771880620893,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2098680114250335""},""timestamp"":1771880620620,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDE0NTY2OTc2MTQxODczMDozMjY4NTQyODMzNzc1OTg1MDU4MTI0ODE4NTI1NzE2NDgwMAZDZD"",""text"":""Hey Andy"",""is_echo"":true}}]}]}",true,2026-02-23 21:03:41.543403+00
182,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDE0NTY2OTc2MTQxODczMDozMjY4NTQyODQ2MzkxMjEzNDIzMzcwMzgzMzQ3MDUwMDg2NAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771880627894,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2098680114250335""},""timestamp"":1771880627459,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI2MDE0NTY2OTc2MTQxODczMDozMjY4NTQyODQ2MzkxMjEzNDIzMzcwMzgzMzQ3MDUwMDg2NAZDZD"",""text"":""Any update on syllabus?"",""is_echo"":true}}]}]}",true,2026-02-23 21:03:48.627277+00
183,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMTM3MjI2NTQxMjozMjY4NTQ5OTI3OTI1NTg0ODIwOTI1MjUxMTAzMTIzMDQ2NAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771884467969,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""907966325535560""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771884466367,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMTM3MjI2NTQxMjozMjY4NTQ5OTI3OTI1NTg0ODIwOTI1MjUxMTAzMTIzMDQ2NAZDZD"",""text"":""Need help with a class."",""referral"":{""source"":""ADS"",""type"":""OPEN_THREAD"",""ad_id"":""120232426519720399"",""ads_context_data"":{""ad_title"":""Insta OC - Pic Only_Group_1"",""photo_url"":""https://scontent.xx.fbcdn.net/v/t45.1600-4/548884806_24040605075616916_5691264981155306314_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=yW5Esb2P03kQ7kNvwGE1J0_&_nc_oc=Adm8kV2OYvyviUzniYmAjuPr7aCc0ar5KRpWlXyyhYw9xYejOMlGBaNDGcXfBr7Jm_1eu8ughpWLbfAdzr0VomRi&_nc_ad=z-m&_nc_cid=0&_nc_zt=1&_nc_ht=scontent.xx&_nc_gid=IPb6ZDpOCxM57uyIsG8S9A&oh=00_Aft_ikI53_nMVK9BlRwq9KoW4mBsPMw7KnjfvKvKsn7oXA&oe=69A2AFC7"",""post_id"":""122275077674232992""}}}}]}]}",true,2026-02-23 22:07:48.67612+00
184,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMTM3MjI2NTQxMjozMjY4NTQ5OTMwNDQwNjg3Njk0OTExMTA2MjA4NjU0OTUwNAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771884469834,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""907966325535560""},""timestamp"":1771884467730,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMTM3MjI2NTQxMjozMjY4NTQ5OTMwNDQwNjg3Njk0OTExMTA2MjA4NjU0OTUwNAZDZD"",""text"":""Sure we can help. May we know the class name please?"",""is_echo"":true}}]}]}",true,2026-02-23 22:07:50.287587+00
185,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMTM3MjI2NTQxMjozMjY4NTQ5OTY1NzQzMTM0OTQyNjAwNzIzNzU4OTk5MTQyNAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771884487178,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""907966325535560""},""timestamp"":1771884486868,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMTM3MjI2NTQxMjozMjY4NTQ5OTY1NzQzMTM0OTQyNjAwNzIzNzU4OTk5MTQyNAZDZD"",""text"":""May I know what help you need with your online class?"",""is_echo"":true}}]}]}",true,2026-02-23 22:08:07.807046+00
186,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUyMDgxOTEyNTcyOTE3NjcwODg4NzY1MTI4NzA0MAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771885635924,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""2014632372770555""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771885634045,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUyMDgxOTEyNTcyOTE3NjcwODg4NzY1MTI4NzA0MAZDZD"",""attachments"":[{""type"":""share"",""payload"":{""ig_post_media_id"":""18028454807550245"",""title"":""We'll Take Your Class For You With A+"",""url"":""https://lookaside.fbsbx.com/ig_messaging_cdn/?asset_id=18028454807550245&signature=Ab1w8bCzyLxhZgxXtKLxjGe7e5wdXd-SuwCmQtarmw4og-_NvTV7cU-__xBbQDX3CF3PywtriiTloIkdjLb6c4zgbBwAHEnO1jyghhzK9RoooY-in15sLcSOIHDCXsDEqG9JnEhaJh2qmbfIGzQ-HwOzgAyhfrnW9yXrGvsshb3QsHenZEe5Gzh5X8u8VuomrPHno7BMxDdfvzPEa46P4e0O4tVp87o""}},{""type"":""ig_post"",""payload"":{""ig_post_media_id"":""18028454807550245"",""title"":""We'll Take Your Class For You With A+"",""url"":""https://lookaside.fbsbx.com/ig_messaging_cdn/?asset_id=18028454807550245&signature=Ab1RoQK7ylW4MUAvtqJf6pBj5e1uzR6rOwuwecmNpeiCNWQPCGRJ4cb-EX6kgvt5wODCMfWOwjw8Ng2iLzxvpA6ib9NbZHOWf5mlixUAmlD06LvsnGHTmFfe91CiKpnAumNmU5K0tQ21MH-kY5XAypx2piWPh4QV_UHGj7q2pZQeu4MLrsuSO_IgV-oYPAJY-j2-DKzhf-K6r0YR1gtcc4HPS2npZZE""}}]}}]}]}",true,2026-02-23 22:27:16.600423+00
187,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUyMDgyNTI1MjE1MTEzODAwNDg2MTY3NjY4MzI2NAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771885637167,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""2014632372770555""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771885634377,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUyMDgyNTI1MjE1MTEzODAwNDg2MTY3NjY4MzI2NAZDZD"",""text"":""How does this work?"",""referral"":{""source"":""ADS"",""type"":""OPEN_THREAD"",""ad_id"":""120232426519720399"",""ads_context_data"":{""ad_title"":""Insta OC - Pic Only_Group_1"",""photo_url"":""https://scontent.xx.fbcdn.net/v/t45.1600-4/548884806_24040605075616916_5691264981155306314_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=d5bd00&_nc_ohc=yW5Esb2P03kQ7kNvwGE1J0_&_nc_oc=Adm8kV2OYvyviUzniYmAjuPr7aCc0ar5KRpWlXyyhYw9xYejOMlGBaNDGcXfBr7Jm_1eu8ughpWLbfAdzr0VomRi&_nc_ad=z-m&_nc_cid=0&_nc_zt=1&_nc_ht=scontent.xx&_nc_gid=JmWlDlwmwUX20zIzrfs8Yg&oh=00_AfvzVEhdLWeFYx-TnRhbh-0qTs8AykJgeDNofLKafHM4gw&oe=69A2AFC7"",""post_id"":""122275077674232992""}}}}]}]}",true,2026-02-23 22:27:17.759352+00
188,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUyMTE0ODcxOTg2Njc1NDE5ODA2NTM2NDU5ODc4NAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771885652277,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2014632372770555""},""timestamp"":1771885651913,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUyMTE0ODcxOTg2Njc1NDE5ODA2NTM2NDU5ODc4NAZDZD"",""text"":""The process is simple. We will align the available expert for your course, who will take care of your entire course, which includes assignments, quizzes, discussions, responses and exams. He/She will be in constant communication with your where every submission posted will be shared with you."",""is_echo"":true}}]}]}",true,2026-02-23 22:27:32.905693+00
189,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUyMTE3NTI0MDQ3NDAwNzgwOTE4MjA3OTY0Nzc0NAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771885653586,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2014632372770555""},""timestamp"":1771885653350,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUyMTE3NTI0MDQ3NDAwNzgwOTE4MjA3OTY0Nzc0NAZDZD"",""text"":""May I know what help you need with your online class?"",""is_echo"":true}}]}]}",true,2026-02-23 22:27:34.026865+00
190,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzNDg3NDg4MzI0OTk5NDM5MjE0MTk0MTQ0MDUxMgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771886396510,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""2014632372770555""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771886396009,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzNDg3NDg4MzI0OTk5NDM5MjE0MTk0MTQ0MDUxMgZDZD"",""text"":""How does testing work? Don’t they verify ID on test?""}}]}]}",true,2026-02-23 22:39:57.189398+00
191,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzNTE4MDg3NzQ3MTc1NDIwNDcwOTk1NjYxNjE5MgZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771886412861,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2014632372770555""},""timestamp"":1771886412597,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzNTE4MDg3NzQ3MTc1NDIwNDcwOTk1NjYxNjE5MgZDZD"",""text"":""Proctored test?"",""is_echo"":true}}]}]}",true,2026-02-23 22:40:13.507946+00
192,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzNTc2NDU5ODYwNDI3MDYyMzI0NTUzODk1MTE2OAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771886444691,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""2014632372770555""},""recipient"":{""id"":""17841465353051870""},""timestamp"":1771886444241,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzNTc2NDU5ODYwNDI3MDYyMzI0NTUzODk1MTE2OAZDZD"",""text"":""I am just starting out so I don’t know if they are. But if it is, then how is that done?""}}]}]}",true,2026-02-23 22:40:45.264317+00
193,instagram,EVENT_RECEIVED,aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzNzE1MTk3NzA2MzkwOTQ0MTk3ODg3NjU1OTM2MAZDZD,"{""object"":""instagram"",""entry"":[{""time"":1771886519687,""id"":""17841465353051870"",""messaging"":[{""sender"":{""id"":""17841465353051870""},""recipient"":{""id"":""2014632372770555""},""timestamp"":1771886519451,""message"":{""mid"":""aWdfZAG1faXRlbToxOklHTWVzc2FnZAUlEOjE3ODQxNDY1MzUzMDUxODcwOjM0MDI4MjM2Njg0MTcxMDMwMTI0NDI3NjExMjgzMjQwMTI2NTQxMjozMjY4NTUzNzE1MTk3NzA2MzkwOTQ0MTk3ODg3NjU1OTM2MAZDZD"",""text"":""We don't assist with proctored exams."",""is_echo"":true}}]}]}",true,2026-02-23 22:42:00.417671+00
